test_id,num_points,grid_size,cockayne_steiner,geosteiner_steiner,flute_steiner,cockayne_wirelength,geosteiner_wirelength,flute_wirelength,cockayne_time,geosteiner_time,flute_time
13167,11,9251,9,9,9,24857,24857,24857,0.102592,0.000179,6e-06
13168,11,9018,9,9,9,26486,26486,26486,0.070766,0.00014,8e-06
13169,11,9019,9,9,9,28034,28034,28034,0.085248,0.000329,7e-06
13170,11,8861,9,9,9,23247,23247,23247,0.093078,0.000365,7e-06
13171,11,9377,9,9,9,30410,30410,30410,0.089958,0.000162,8e-06
13172,11,8731,9,9,9,24286,24286,24286,0.082905,0.000223,7e-06
13173,11,6838,9,9,9,19232,19232,19232,0.090626,0.000177,7e-06
13174,11,9169,9,9,9,26624,26624,26624,0.09354,0.000158,6e-06
13175,11,8896,9,9,9,27285,27285,27285,0.123139,0.001093,7e-06
13176,11,9799,9,9,9,27643,27643,27643,0.102442,0.00017,7e-06
13177,11,9190,9,9,9,22830,22830,22830,0.076394,0.000403,6e-06
13178,11,9525,10,9,9,24546,24546,24546,0.08947,0.000157,6e-06
13179,11,9681,9,9,9,28521,28521,28521,0.076844,0.000238,7e-06
13180,11,9461,9,9,9,28813,28813,28813,0.141923,0.000231,1.6e-05
13181,11,9245,8,9,9,22308,22308,22308,0.087416,0.000241,8e-06
13182,11,9615,9,9,9,22622,22622,22622,0.091088,0.000204,7e-06
13183,11,8823,9,9,9,26788,26788,26788,0.089246,0.000326,7e-06
13184,11,9868,9,9,9,28918,28918,28918,0.093588,0.000118,7e-06
13185,11,8757,8,9,9,26592,26592,26605,0.115666,0.000947,7e-06
13186,11,8636,9,9,9,22936,22936,22936,0.071469,0.000172,6e-06
13187,11,8536,9,9,9,25326,25326,25326,0.111204,0.000211,8e-06
13188,11,8366,9,9,9,24113,24113,24113,0.118044,0.000204,7e-06
13189,11,9006,9,9,9,24853,24853,24853,0.156422,0.000116,7e-06
13190,11,8926,9,9,9,25783,25783,25783,0.085329,0.000116,8e-06
13191,11,9259,9,8,9,22851,22851,22851,0.092372,0.000208,7e-06
13192,11,8786,9,9,9,21636,21636,21636,0.088212,0.00014,7e-06
13193,11,9162,10,9,9,19817,19817,19817,0.084573,0.000222,8e-06
13194,11,9244,9,9,9,25184,25184,25184,0.125831,0.000186,6e-06
13195,11,9472,9,9,9,29077,29077,29077,0.087233,0.000191,6e-06
13196,11,9111,9,9,9,25663,25663,25705,0.12093,0.000226,7e-06
13197,11,6596,9,9,9,15376,15376,15376,0.14504,0.001076,7e-06
13198,11,9245,9,9,9,28497,28497,28497,0.066271,0.000228,7e-06
13199,11,9656,9,9,9,25016,25016,25016,0.069971,0.000228,7e-06
13200,11,9083,9,9,9,23316,23316,23316,0.095134,0.000145,6e-06
13201,11,8444,9,9,9,19813,19813,19813,0.090961,0.001202,6e-06
13202,11,9550,9,9,9,18125,18125,18125,0.113631,0.000245,7e-06
13203,11,9797,9,9,9,27520,27520,27520,0.061136,0.000253,6e-06
13204,11,9057,9,9,9,21862,21862,21862,0.101779,0.000205,7e-06
13205,11,9765,9,9,9,29007,29007,29007,0.104483,0.000803,7e-06
13206,11,9390,9,9,9,24767,24767,24767,0.088926,0.000145,6e-06
13207,11,8785,9,9,9,22982,22982,22982,0.102297,0.000247,7e-06
13208,11,9528,9,9,9,18684,18684,18684,0.068392,0.000265,6e-06
13209,11,9330,9,9,9,25807,25807,25807,0.098952,0.000141,7e-06
13210,11,9921,9,9,9,23319,23319,23319,0.083463,0.00026,5e-06
13211,11,9274,9,9,9,27606,27606,27606,0.085503,0.000406,6e-06
13212,11,9433,9,9,9,26083,26083,26083,0.114943,0.000154,7e-06
13213,11,9738,9,9,9,26097,26097,26097,0.089134,0.000159,7e-06
13214,11,9044,9,9,9,22256,22256,22256,0.05702,0.000199,2e-06
13215,11,9907,9,9,9,22886,22886,22886,0.093813,0.00022,7e-06
13216,11,8372,9,9,9,23240,23240,23240,0.077017,0.000183,6e-06
13217,11,9888,9,9,9,27974,27974,27974,0.075454,0.000246,5e-06
13218,11,9583,9,9,9,21950,21950,21950,0.101414,0.000248,7e-06
13219,11,8480,9,9,9,24550,24550,24550,0.08155,0.000192,1e-05
13220,11,9367,9,9,9,25642,25642,25642,0.138713,0.000276,8e-06
13221,11,9857,9,9,9,22539,22539,22539,0.082413,0.001254,7e-06
13222,11,8768,9,9,9,26649,26649,26649,0.096196,0.000192,7e-06
13223,11,9098,9,9,9,20378,20378,20378,0.055572,0.00014,2e-06
13224,11,7528,9,9,9,23507,23507,23507,0.07652,0.000168,6e-06
13225,11,8626,9,9,9,29051,29051,29051,0.148966,0.000189,7e-06
13226,11,8850,9,9,9,25210,25210,25210,0.109107,0.000206,6e-06
13227,11,9775,9,9,9,27387,27387,27387,0.090674,0.000211,1.5e-05
13228,11,8674,9,9,9,22770,22770,22770,0.095229,0.000126,6e-06
13229,11,9021,9,9,9,22643,22643,22643,0.095102,0.000116,7e-06
13230,11,9332,9,9,9,29132,29132,29132,0.087897,0.000259,7e-06
13231,11,9715,8,9,9,23879,23879,23879,0.110405,0.000258,7e-06
13232,11,8583,9,9,9,24556,24556,24556,0.101443,0.000182,9e-06
13233,11,9368,9,9,9,25482,25482,25482,0.116658,0.000261,8e-06
13234,11,8955,9,9,9,22093,22093,22093,0.106135,0.000117,7e-06
13235,11,6357,9,9,9,18902,18902,18902,0.089488,0.000253,8e-06
13236,11,7233,9,9,9,17301,17301,17301,0.115596,0.000145,7e-06
13237,11,9417,9,9,9,29242,29242,29242,0.103147,0.000204,6e-06
13238,11,9572,9,9,9,23958,23958,23958,0.079637,0.000191,6e-06
13239,11,9470,9,9,9,25083,25083,25083,0.082833,0.000134,7e-06
13240,11,7850,9,9,9,21366,21366,21366,0.084197,0.000189,6e-06
13241,11,9279,9,9,9,24012,24012,24012,0.059198,0.000256,2e-06
13242,11,8986,9,9,9,27859,27859,27859,0.143089,0.000317,8e-06
13243,11,9348,9,9,9,26797,26797,26797,0.10784,0.000266,6e-06
13244,11,9877,9,9,9,28133,28133,28133,0.092627,0.000127,7e-06
13245,11,9822,9,9,9,27680,27680,27680,0.070321,0.000279,7e-06
13246,11,7233,9,9,9,20747,20747,20747,0.12833,0.001093,7e-06
13247,11,9596,9,9,9,24306,24306,24306,0.091952,0.000321,6e-06
13248,11,7706,9,9,9,21846,21846,21846,0.114133,0.00012,6e-06
13249,11,9365,9,9,9,29994,29994,29994,0.09043,0.000695,6e-06
13250,11,6644,9,9,9,22123,22123,22123,0.101955,0.000201,7e-06
13251,11,8702,9,9,9,24253,24253,24253,0.132177,0.000259,1.7e-05
13252,11,8846,9,9,9,22676,22676,22676,0.079913,0.000152,7e-06
13253,11,8136,9,9,9,21892,21892,21892,0.089988,0.000137,7e-06
13254,11,8974,9,9,9,26576,26576,26576,0.12966,0.000103,7e-06
13255,11,9117,8,9,9,25704,25704,25704,0.094008,0.000276,6e-06
13256,11,9110,9,9,9,23712,23712,23712,0.076797,0.000153,6e-06
13257,11,8720,9,9,9,24656,24656,24656,0.100926,0.000273,8e-06
13258,11,8309,9,9,9,24034,24034,24034,0.103371,0.00024,8e-06
13259,11,5419,9,9,9,16365,16365,16365,0.094773,0.000186,8e-06
13260,11,9231,9,9,9,26140,26140,26140,0.078846,0.000145,7e-06
13261,11,9797,9,9,9,24676,24676,24676,0.088605,0.000218,7e-06
13262,11,8581,9,9,9,26461,26461,26461,0.127621,0.000372,7e-06
13263,11,9306,9,9,9,28533,28533,28533,0.097671,0.000186,9e-06
13264,11,9447,9,9,9,24296,24296,24296,0.100425,0.000389,1.8e-05
13265,11,8921,9,9,9,27654,27654,27654,0.059382,0.000173,7e-06
13266,11,9489,9,9,9,20410,20410,20410,0.109901,0.00025,7e-06
13267,11,7649,9,9,9,23355,23355,23355,0.112656,0.000181,8e-06
13268,11,8772,9,9,9,26201,26201,26201,0.074243,0.000125,7e-06
13269,11,8806,9,9,9,24700,24700,24700,0.112725,0.000506,7e-06
13270,11,9669,9,9,9,30337,30337,30337,0.11458,0.000133,6e-06
13271,11,9340,9,9,9,27275,27275,27275,0.100984,0.000215,8e-06
13272,11,9854,9,9,9,28287,28287,28287,0.160533,0.000234,8e-06
13273,11,9045,9,9,9,23103,23103,23103,0.140733,0.000217,8e-06
13274,11,9691,9,9,9,27962,27962,27962,0.121697,0.000216,8e-06
13275,11,9830,9,9,9,30099,30099,30099,0.106238,0.000132,9e-06
13276,11,8303,9,9,9,20603,20603,20603,0.121797,0.000142,7e-06
13277,11,9724,9,9,9,21800,21800,21800,0.102793,0.000236,8e-06
13278,11,8667,9,9,9,21839,21839,21839,0.07625,0.000147,5e-06
13279,11,9366,9,9,9,24941,24941,24941,0.064278,0.000148,5e-06
13280,11,7650,9,9,9,18060,18060,18060,0.102781,0.000181,6e-06
13281,11,9775,9,9,9,28771,28771,28771,0.081081,0.000268,7e-06
13282,11,9091,9,9,9,23716,23716,23716,0.126998,0.000282,9e-06
13283,11,9080,9,9,9,23244,23244,23244,0.078906,0.000233,9e-06
13284,11,8912,9,9,9,26831,26831,26831,0.102557,0.000363,9e-06
13285,11,9055,9,9,9,29385,29385,29385,0.092859,0.000191,8e-06
13286,11,7824,9,9,9,20139,20139,20139,0.063845,0.000153,7e-06
13287,11,9429,9,9,9,29915,29915,29915,0.093445,0.000233,7e-06
13288,11,9433,9,9,9,26184,26184,26184,0.101074,0.000193,7e-06
13289,11,6083,9,9,9,17628,17628,17628,0.102133,0.000237,7e-06
13290,11,8803,9,9,9,22198,22198,22198,0.089728,0.000106,7e-06
13291,11,8722,9,9,9,29123,29123,29123,0.093067,0.00021,6e-06
13292,11,7989,9,9,9,27077,27077,27077,0.109218,0.000198,7e-06
13293,11,8247,9,9,9,25279,25279,25279,0.089247,0.000145,7e-06
13294,11,9028,9,9,9,21977,21977,21977,0.090247,0.000179,8e-06
13295,11,8960,9,9,9,19121,19121,19121,0.090583,0.000136,6e-06
13296,11,9051,9,9,9,20953,20953,20953,0.079406,0.000186,6e-06
13297,11,7510,9,9,9,20306,20306,20306,0.132647,0.000572,9e-06
13298,11,7048,9,9,9,18625,18625,18625,0.09563,0.000118,1.6e-05
13299,11,9770,9,9,9,27336,27336,27336,0.077232,0.000104,1e-05
13300,11,9581,9,9,9,29648,29648,29648,0.108038,0.000203,7e-06
13301,11,7502,9,9,9,21348,21348,21348,0.096811,0.000196,6e-06
13302,11,8175,9,9,9,19579,19579,19606,0.116133,0.000635,6e-06
13303,11,7566,9,9,9,21942,21942,21942,0.091632,0.000182,8e-06
13304,11,9342,9,9,9,24158,24158,24158,0.100156,0.000157,7e-06
13305,11,7664,9,9,9,17282,17282,17282,0.102851,0.000191,7e-06
13306,11,9233,9,9,9,22465,22465,22465,0.082335,0.000196,6e-06
13307,11,8724,9,9,9,25624,25624,25624,0.107414,0.000237,8e-06
13308,11,8961,9,9,9,24692,24692,24692,0.111827,0.000203,6e-06
13309,11,7893,9,9,9,21574,21574,21574,0.07555,0.00102,6e-06
13310,11,8236,9,9,9,21194,21194,21194,0.062918,0.000109,8e-06
13311,11,8781,9,9,9,26454,26454,26454,0.118043,0.000291,7e-06
13312,11,8383,9,9,9,23327,23327,23327,0.122514,0.000297,7e-06
13313,11,9350,9,9,9,29620,29620,29620,0.070286,0.000198,8e-06
13314,11,9352,9,9,9,28831,28831,28954,0.100003,0.000246,7e-06
13315,11,9508,9,9,9,24597,24597,24597,0.113835,0.000195,8e-06
13316,11,9106,9,9,9,20906,20906,20906,0.095152,0.000124,7e-06
13317,11,9784,9,9,9,19586,19586,19586,0.086258,0.000141,6e-06
13318,11,9063,10,9,9,30061,30061,30061,0.134296,0.000281,7e-06
13319,11,9720,9,9,9,24503,24503,24503,0.083236,0.000149,7e-06
13320,11,9353,9,9,9,30610,30610,30610,0.091942,0.000128,8e-06
13321,11,9652,9,9,9,27878,27878,27878,0.093404,0.000684,7e-06
13322,11,9366,9,9,9,20823,20823,20823,0.102344,0.000228,1.7e-05
13323,11,9701,9,9,9,26206,26206,26206,0.09335,0.000132,8e-06
13324,11,7693,9,9,9,21047,21047,21047,0.088443,0.000143,7e-06
13325,11,8023,9,9,9,17934,17934,17934,0.092498,0.000121,7e-06
13326,11,8538,9,9,9,20299,20299,20299,0.088474,0.000107,7e-06
13327,11,9526,9,9,9,23242,23242,23242,0.137453,0.000139,7e-06
13328,11,7739,9,9,9,20388,20388,20388,0.096235,0.000267,7e-06
13329,11,8997,9,9,9,24927,24927,24927,0.100142,0.000224,7e-06
13330,11,9760,9,9,9,24422,24422,24422,0.126585,0.000155,8e-06
13331,11,9488,9,9,9,20539,20539,20539,0.075972,0.000168,8e-06
13332,11,8625,9,9,9,26953,26953,26953,0.126999,0.000184,8e-06
13333,11,9116,9,9,9,25418,25418,25418,0.083021,0.000188,6e-06
13334,11,8881,9,9,9,22769,22769,22769,0.101866,0.000193,6e-06
13335,11,9865,9,9,9,25027,25027,25027,0.090554,0.001018,9e-06
13336,11,8892,9,9,9,22298,22298,22298,0.081665,0.000101,7e-06
13337,11,9673,9,9,9,29606,29606,29606,0.097342,0.000206,7e-06
13338,11,9737,9,9,9,25859,25859,25859,0.093252,0.000289,7e-06
13339,11,9209,9,9,9,28975,28975,28975,0.094505,0.000248,7e-06
13340,11,8512,9,9,9,24121,24121,24121,0.082182,0.000227,7e-06
13341,11,7973,9,9,9,21463,21463,21463,0.114991,0.000238,8e-06
13342,11,7953,9,9,9,24631,24631,24631,0.15403,0.000318,8e-06
13343,11,9230,9,9,9,22390,22390,22390,0.079475,0.00023,8e-06
13344,11,8408,9,9,9,23923,23923,23923,0.090632,0.000232,6e-06
13345,11,9189,9,9,9,29266,29266,29266,0.129893,0.000166,7e-06
13346,11,8001,9,9,9,22738,22738,22738,0.098592,0.00016,8e-06
13347,11,9990,9,9,9,30005,30005,30005,0.10576,0.000324,1e-05
13348,11,8223,10,9,9,20971,20971,20971,0.083457,0.000245,7e-06
13349,11,8956,9,9,9,25261,25261,25261,0.130033,0.000247,8e-06
13350,11,9202,9,9,9,24254,24254,24254,0.081567,0.000125,6e-06
13351,11,9590,9,9,9,24691,24691,24691,0.118876,0.000176,7e-06
13352,11,9202,9,9,9,21128,21128,21128,0.091345,0.00026,1e-06
13353,11,9399,8,9,9,26399,26399,26399,0.116957,0.000138,7e-06
13354,11,9115,9,9,9,26276,26276,26276,0.096241,0.000182,7e-06
13355,11,9559,9,9,9,22382,22382,22382,0.075926,0.000125,7e-06
13356,11,7342,9,9,9,21480,21480,21480,0.113328,0.00022,6e-06
13357,11,9104,9,9,9,24107,24107,24107,0.095039,0.000304,5e-06
13358,11,9897,9,9,9,23388,23388,23388,0.100515,0.000185,6e-06
13359,11,9263,9,9,9,25259,25259,25259,0.121753,0.000164,7e-06
13360,11,9335,9,9,9,16713,16713,16713,0.096705,0.000273,7e-06
13361,11,9560,9,9,9,28859,28859,28859,0.094374,0.000182,8e-06
13362,11,8264,9,9,9,24474,24474,24474,0.083787,0.000134,7e-06
13363,11,8039,9,9,9,25771,25771,25771,0.108815,0.000463,8e-06
13364,11,9324,9,9,9,24223,24223,24223,0.117006,0.000237,7e-06
13365,11,9127,9,9,9,24253,24253,24253,0.069043,0.000122,6e-06
13366,11,9218,9,9,9,21596,21596,21596,0.110835,0.000199,7e-06
13367,11,8667,9,9,9,24420,24420,24420,0.083289,0.000185,6e-06
13368,11,8134,9,9,9,20937,20937,20937,0.111812,0.00027,6e-06
13369,11,9552,9,9,9,23133,23133,23133,0.088125,0.000244,1e-05
13370,11,7818,9,9,9,25310,25310,25310,0.089725,0.000238,8e-06
13371,11,9797,9,9,9,25658,25658,25658,0.089472,0.00021,9e-06
13372,11,9523,9,9,9,25288,25288,25288,0.10964,0.0001,7e-06
13373,11,7256,9,9,9,23083,23083,23083,0.102165,0.000181,7e-06
13374,11,9781,9,9,9,22632,22632,22632,0.107053,0.000217,7e-06
13375,11,8851,9,9,9,28373,28373,28373,0.079212,0.00027,7e-06
13376,11,9147,9,9,9,26751,26751,26751,0.078882,0.000283,6e-06
13377,11,9515,9,9,9,23333,23333,23333,0.106016,0.000193,6e-06
13378,11,9373,9,9,9,24288,24288,24288,0.066964,0.000218,7e-06
13379,11,9506,9,9,9,21498,21498,21498,0.087427,0.000216,7e-06
13380,11,9072,9,9,9,27736,27736,27736,0.097735,0.000131,6e-06
13381,11,8517,9,9,9,20650,20650,20650,0.064207,0.000146,4e-06
13382,11,9514,9,9,9,27593,27593,27593,0.072619,0.000153,6e-06
13383,11,7506,9,9,9,21555,21555,21555,0.1111,0.000322,7e-06
13384,11,9651,10,9,9,27858,27858,27858,0.11184,0.000143,4.1e-05
13385,11,8565,9,9,9,23192,23192,23192,0.080937,0.000177,7e-06
13386,11,9417,9,9,9,19300,19300,19300,0.091763,0.000175,6e-06
13387,11,7776,9,9,9,18688,18688,18688,0.066577,0.000176,8e-06
13388,11,9256,9,9,9,29314,29314,29314,0.102864,0.00031,8e-06
13389,11,7716,9,9,9,21638,21638,21638,0.088164,0.00028,7e-06
13390,11,9353,9,9,9,25569,25569,25569,0.095676,0.000201,6e-06
13391,11,8317,9,9,9,25764,25764,25764,0.097192,0.00018,6e-06
13392,11,7867,9,9,9,20368,20368,20368,0.064522,0.000202,6e-06
13393,11,9370,9,9,9,25656,25656,25656,0.11293,0.000131,1.6e-05
13394,11,9466,9,9,9,25241,25241,25241,0.105391,0.000205,6e-06
13395,11,8612,9,9,9,26913,26913,26913,0.138372,0.000197,1.2e-05
13396,11,9430,9,9,9,26331,26331,26331,0.112087,0.000202,7e-06
13397,11,8941,9,9,9,22973,22973,22973,0.129847,0.000225,7e-06
13398,11,7923,9,9,9,22572,22572,22572,0.11001,0.000274,7e-06
13399,11,9097,9,9,9,25335,25335,25335,0.053512,0.000118,6e-06
13400,11,9446,10,9,9,26611,26611,26643,0.113072,0.000262,8e-06
13401,11,9248,9,9,9,23592,23592,23592,0.117923,0.000223,8e-06
13402,11,6758,9,9,9,20405,20405,20405,0.105239,0.000219,7e-06
13403,11,8942,9,9,9,28086,28086,28086,0.147958,0.000273,8e-06
13404,11,8265,9,9,9,24437,24437,24437,0.11256,0.000283,7e-06
13405,11,9164,9,9,9,28728,28728,28728,0.100086,0.000216,6e-06
13406,11,9637,9,9,9,23237,23237,23237,0.077006,0.000227,7e-06
13407,11,7673,9,9,9,20919,20919,20919,0.120394,0.000138,6e-06
13408,11,9450,9,9,9,26313,26313,26313,0.111967,0.00022,9e-06
13409,11,9422,9,9,9,20648,20648,20648,0.084131,0.000113,7e-06
13410,11,9812,9,9,9,30158,30158,30158,0.116206,0.000322,7e-06
13411,11,8527,9,9,9,20119,20119,20119,0.071728,0.000204,8e-06
13412,11,6457,9,9,9,15950,15950,15950,0.093849,0.00019,7e-06
13413,11,9304,9,9,9,25505,25505,25505,0.086516,0.000323,8e-06
13414,11,8453,9,9,9,21993,21993,21993,0.112723,0.000234,7e-06
13415,11,7807,9,9,9,19523,19523,19523,0.108346,0.000165,6e-06
13416,11,9065,9,9,9,24722,24722,24722,0.081705,0.000292,7e-06
13417,11,9691,9,9,9,27972,27972,27972,0.06358,0.000123,8e-06
13418,11,9516,9,9,9,28712,28712,28712,0.088078,0.000292,7e-06
13419,11,9458,9,9,9,23437,23437,23437,0.104558,0.000176,7e-06
13420,11,9717,9,9,9,30228,30228,30228,0.067087,0.000177,7e-06
13421,11,9755,9,9,9,25708,25708,25708,0.078084,0.000127,6e-06
13422,11,8162,9,9,9,24617,24617,24617,0.089479,0.000239,7e-06
13423,11,9508,9,9,9,26640,26640,26640,0.116202,0.000119,6e-06
13424,11,9558,9,9,9,28871,28871,28871,0.101172,0.000148,7e-06
13425,11,7245,9,9,9,19061,19061,19061,0.077768,0.000168,6e-06
13426,11,8821,9,9,9,24995,24995,24995,0.09982,0.000228,9e-06
13427,11,9279,9,9,9,25301,25301,25301,0.073475,0.000124,8e-06
13428,11,9531,9,9,9,22549,22549,22549,0.090583,0.000139,7e-06
13429,11,9066,9,9,9,21818,21818,21818,0.076274,0.000127,6e-06
13430,11,8862,9,9,9,30346,30346,30346,0.120436,0.000217,8e-06
13431,11,7966,9,9,9,22396,22396,22396,0.091974,0.000108,7e-06
13432,11,9927,9,9,9,25984,25984,25984,0.098633,0.000268,7e-06
13433,11,8425,9,9,9,23622,23622,23622,0.094708,0.000109,7e-06
13434,11,7694,9,9,9,23208,23208,23208,0.131769,0.000219,6e-06
13435,11,9225,9,9,9,29667,29667,29833,0.106617,0.000166,7e-06
13436,11,8832,8,9,9,23822,23822,23822,0.090094,0.000254,6e-06
13437,11,8032,9,9,9,20579,20579,20579,0.082486,0.000272,6e-06
13438,11,9573,9,9,9,29919,29919,29919,0.105861,0.000168,6e-06
13439,11,8565,9,9,9,25223,25223,25223,0.081407,0.000214,8e-06
13440,11,9276,9,9,9,21445,21445,21445,0.080348,0.000182,1.5e-05
13441,11,9461,9,9,9,21702,21702,21702,0.084171,0.000748,5e-06
13442,11,9486,9,9,9,27980,27980,27998,0.142583,0.000273,6e-06
13443,11,9147,9,9,9,21449,21449,21449,0.093908,0.000327,6e-06
13444,11,9156,9,9,9,21704,21704,21704,0.06564,0.000193,3e-06
13445,11,9147,9,9,9,28119,28119,28119,0.120483,0.000135,8e-06
13446,11,9205,9,9,9,20735,20735,20735,0.087749,0.000167,7e-06
13447,11,9280,9,9,9,21058,21058,21058,0.09163,0.000259,6e-06
13448,11,7805,9,9,9,21739,21739,21739,0.083802,0.000202,7e-06
13449,11,7739,9,9,9,21279,21279,21279,0.082105,0.00016,6e-06
13450,11,9541,9,9,9,23089,23089,23089,0.099478,0.000119,5e-06
13451,11,9140,8,9,9,20266,20266,20266,0.105007,0.000232,6e-06
13452,11,9195,9,9,9,25576,25576,25576,0.109275,0.000126,8e-06
13453,11,9242,9,9,9,24416,24416,24416,0.070187,0.000137,7e-06
13454,11,7993,9,9,9,20068,20068,20068,0.08894,0.000122,7e-06
13455,11,7696,9,9,9,22961,22961,22961,0.086948,0.000869,6e-06
13456,11,7705,9,9,9,18304,18304,18304,0.120043,0.000198,7e-06
13457,11,8619,9,9,9,22798,22798,22798,0.094858,0.00028,7e-06
13458,11,9562,9,9,9,28966,28966,28966,0.1274,0.000162,7e-06
13459,11,9290,9,9,9,24663,24663,24663,0.100497,0.000228,8e-06
13460,11,9083,9,9,9,22490,22490,22490,0.125014,0.000148,7e-06
13461,11,9159,9,9,9,28696,28696,28696,0.077083,0.000251,5e-06
13462,11,9454,9,9,9,29573,29573,29573,0.083874,0.000291,7e-06
13463,11,9442,9,9,9,26247,26247,26247,0.086714,0.000214,6e-06
13464,11,8737,9,9,9,24079,24079,24079,0.081275,0.000145,1.7e-05
13465,11,6528,9,9,9,18556,18556,18556,0.085777,0.000276,9e-06
13466,11,9712,9,9,9,27212,27212,27212,0.126416,0.000338,7e-06
13467,11,8369,9,9,9,23863,23863,23863,0.114941,0.000355,7e-06
13468,11,9562,9,9,9,23449,23449,23449,0.05496,0.000152,6e-06
13469,11,7575,9,9,9,20719,20719,20719,0.071854,0.000149,6e-06
13470,11,8452,9,9,9,18083,18083,18083,0.129559,0.000259,6e-06
13471,11,9219,9,9,9,22198,22198,22198,0.076234,0.000167,6e-06
13472,11,8845,9,9,9,24675,24675,24675,0.108922,0.000192,6e-06
13473,11,9239,9,9,9,22559,22559,22559,0.101453,0.000149,6e-06
13474,11,8957,9,9,9,23908,23908,23908,0.131687,0.000233,7e-06
13475,11,8880,9,9,9,24632,24632,24632,0.066477,0.000169,8e-06
13476,11,9389,9,9,9,19642,19642,19642,0.096959,0.000361,7e-06
13477,11,9111,9,9,9,23361,23361,23361,0.115816,0.000406,7e-06
13478,11,7492,9,9,9,24271,24271,24271,0.114802,0.001184,9e-06
13479,11,9022,9,9,9,21073,21073,21073,0.112999,0.000247,7e-06
13480,11,8746,9,9,9,23324,23324,23324,0.083652,0.000154,9e-06
13481,11,9347,9,9,9,22008,22008,22008,0.110562,0.000174,7e-06
13482,11,9109,9,9,9,23411,23411,23411,0.088797,0.000194,5e-06
13483,11,8966,9,9,9,22037,22037,22037,0.123976,0.000267,8e-06
13484,11,9130,9,9,9,28671,28671,28671,0.102086,0.000274,7e-06
13485,11,9871,9,9,9,26709,26709,26709,0.083793,0.000196,6e-06
13486,11,7784,9,9,9,25961,25961,25961,0.080673,0.000179,6e-06
13487,11,9657,9,9,9,21891,21891,21891,0.094838,0.000136,7e-06
13488,11,8916,9,9,9,25669,25669,25669,0.10469,0.000256,9e-06
13489,11,9543,9,9,9,26942,26942,26942,0.090166,0.000193,7e-06
13490,11,8635,9,9,9,20821,20821,20821,0.076102,0.000179,7e-06
13491,11,8868,9,9,9,21472,21472,21472,0.05121,0.000204,5e-06
13492,11,9126,9,9,9,27124,27124,27124,0.098082,0.000195,8e-06
13493,11,9847,9,9,9,26701,26701,26701,0.13827,0.000266,7e-06
13494,11,8508,9,9,9,27270,27270,27270,0.08333,0.000211,6e-06
13495,11,7099,9,9,9,19951,19951,19951,0.07548,0.000163,7e-06
13496,11,9715,9,9,9,24147,24147,24147,0.114152,0.000288,6e-06
13497,11,8623,9,9,9,20603,20603,20603,0.082995,0.000133,2e-06
13498,11,9010,9,9,9,23959,23959,23959,0.096741,0.000129,6e-06
13499,11,7079,9,9,9,21045,21045,21045,0.064755,0.000166,6e-06
13500,11,7002,10,9,9,20817,20817,20817,0.121827,0.000222,6e-06
13501,11,9108,9,9,9,25322,25322,25322,0.162436,0.000245,7e-06
13502,11,9291,9,9,9,25701,25701,25701,0.099125,0.000213,6e-06
13503,11,9602,9,9,9,27254,27254,27254,0.105296,0.000253,6e-06
13504,11,9440,9,9,9,30097,30097,30097,0.093395,0.000309,8e-06
13505,11,8686,9,9,9,22935,22935,22935,0.148055,0.00015,7e-06
13506,11,8289,9,9,9,24587,24587,24587,0.082334,0.000244,7e-06
13507,11,8782,9,9,9,22874,22874,22874,0.099091,0.000182,8e-06
13508,11,9085,9,9,9,23589,23589,23589,0.098827,0.00018,7e-06
13509,11,8756,9,9,9,21345,21345,21345,0.070817,0.00026,6e-06
13510,11,8763,9,9,9,24281,24281,24281,0.080304,0.000233,7e-06
13511,11,6940,9,9,9,16750,16750,16750,0.120619,0.000317,1.8e-05
13512,11,8390,9,9,9,24896,24896,24896,0.075992,0.000133,8e-06
13513,11,8265,9,9,9,24285,24285,24285,0.105263,0.000283,9e-06
13514,11,9270,9,9,9,26359,26359,26359,0.079285,0.000275,7e-06
13515,11,8656,9,9,9,26156,26156,26156,0.109013,0.000196,7e-06
13516,11,9078,9,9,9,25103,25103,25103,0.095754,0.000238,8e-06
13517,11,8243,9,9,9,24092,24092,24092,0.115653,0.000191,7e-06
